p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0.0042331195891815035,0.22294887450412526,0.036,0.03,1,0,Clec10a
0.00915877757951202,0.401236068544808,0.011,0.008,1,0,Pah
0,1.6088531300410966,0.926,0.612,0,1,Tmem119
0,0.9816376362238055,0.805,0.585,0,1,Elmo1
0,1.0029909062007436,0.815,0.595,0,1,Selplg
0,1.090808980701786,0.62,0.406,0,1,Ltc4s
0,1.190185793005671,0.915,0.702,0,1,Maf
0,0.8622840719658438,0.746,0.546,0,1,Siglech
0,1.164121494879054,0.955,0.773,0,1,Lpcat2
0,1.2393385035743822,0.971,0.816,0,1,Ptgs1
0,0.6832022509441613,0.902,0.749,0,1,Abca1
0,0.7096305934166338,0.958,0.873,0,1,Gpr34
0,1.4342574693175365,0.998,0.939,0,1,P2ry12
0,0.6026794902257713,0.978,0.929,0,1,Glud1
0,0.8117027744938725,0.989,0.941,0,1,Tgfbr1
0,0.7261354650324128,0.996,0.976,0,1,Glul
0,0.8675857830954374,1,0.99,0,1,Cx3cr1
3.046611723390974e-302,0.641413462414286,0.896,0.76,1.4623736272276674e-299,1,Mertk
1.2150058767379393e-267,0.6398142379455538,0.914,0.819,5.832028208342109e-265,1,C1qb
1.0965203210416976e-266,0.447496584296152,0.994,0.975,5.263297541000149e-264,1,Arhgap5
1.4915171212321585e-265,0.613547243128747,0.983,0.952,7.15928218191436e-263,1,Aldoc
5.943442190378529e-262,0.6231205258744887,0.902,0.797,2.852852251381694e-259,1,Numb
2.6771892811073656e-260,0.638726993093085,0.851,0.703,1.2850508549315355e-257,1,St3gal6
8.723304487387109e-256,0.6766427622586493,0.795,0.64,4.187186153945812e-253,1,Pla2g15
1.167397385632719e-244,0.8038496570088443,0.648,0.474,5.603507451037051e-242,1,Plcg2
2.5806759651401383e-222,1.1093878003624418,0.601,0.442,1.2387244632672664e-219,1,Gja1
3.461636123212987e-207,0.9504359300959128,0.509,0.345,1.661585339142234e-204,1,Pnp
2.443145103940365e-205,0.8503523478192294,0.556,0.391,1.1727096498913751e-202,1,Phgdh
1.2797714811847428e-192,1.0496248401031674,0.352,0.199,6.142903109686765e-190,1,Il1a
2.2651235758070162e-191,0.6818409375185884,0.653,0.499,1.0872593163873678e-188,1,Ophn1
1.8033446938138462e-170,0.37971381172387053,0.978,0.941,8.656054530306462e-168,1,Bin1
3.088886011748554e-166,0.3843802640504226,0.92,0.826,1.4826652856393058e-163,1,Tjp1
2.4368185152270137e-160,0.6559730742766217,0.643,0.501,1.1696728873089667e-157,1,Tlr4
2.278268758516177e-143,0.4821567370342137,0.808,0.698,1.0935690040877651e-140,1,Rhob
5.372058394724342e-140,0.9181078422655204,0.323,0.195,2.578588029467684e-137,1,Icam1
1.4664039462169965e-137,0.4525427430101434,0.783,0.66,7.038738941841584e-135,1,Galnt1
1.560818375862569e-137,0.3912624909585234,0.911,0.822,7.491928204140331e-135,1,Aif1
4.1244186943153375e-126,0.5679817796062148,0.637,0.509,1.979720973271362e-123,1,Hk2
1.5357486721750125e-120,1.06233498766618,0.181,0.088,7.37159362644006e-118,1,Serpinf1
4.68272980566475e-117,0.29837931415745,0.992,0.977,2.24771030671908e-114,1,Ckb
2.6330790756860155e-116,1.241512993281351,0.291,0.18,1.2638779563292874e-113,1,Agt
3.630271481865192e-115,0.48545175761718795,0.859,0.777,1.742530311295292e-112,1,Mt2
