p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.478841518163147,0.163,0.036,0,2,Tcap
0,0.7264841851500086,0.299,0.173,0,2,Ppat
0,0.3929954257436352,0.913,0.788,0,2,Auh
0,0.2741104211423466,0.655,0.53,0,2,Pank3
0,0.20964737671241984,0.764,0.641,0,2,Arsb
0,0.40572696442807454,0.922,0.804,0,2,B3gat3
0,0.2980931386014556,0.499,0.382,0,2,Cox14
0,0.3207291223134163,0.427,0.311,0,2,Acsl1
0,1.8863324585451884,0.164,0.05,0,2,Fos
0,0.7455538570002407,0.991,0.877,0,2,Ldha
0,0.23526097790664213,0.976,0.863,0,2,Bin1
0,0.30837651281384937,0.299,0.186,0,2,Lpl
0,0.6404386781647067,0.981,0.87,0,2,Tecr
0,0.48442885220407117,0.96,0.85,0,2,Dld
0,0.2339353595984257,0.779,0.671,0,2,Slc33a1
0,0.6559131247913526,0.969,0.862,0,2,Srebf2
0,0.37341640883437605,0.371,0.267,0,2,Lypd1
0,0.6304399205073256,0.897,0.795,0,2,Extl3
0,0.5722071387012901,0.979,0.878,0,2,Pdha1
0,0.19076567610489792,0.884,0.783,0,2,Scg3
0,1.5127520552329925,0.258,0.158,0,2,Fezf2
0,0.3854140468693439,0.348,0.248,0,2,St6galnac4
0,0.7068398572941477,0.998,0.902,0,2,Got2
0,0.19078052005958246,0.847,0.754,0,2,Msmo1
0,0.49629721788691183,0.996,0.904,0,2,Tmx4
0,0.37307656101674236,0.963,0.872,0,2,Ndufs1
0,0.26618137587511814,0.941,0.852,0,2,Acat1
0,0.22087423202956924,0.859,0.771,0,2,Akt1
0,0.3499366715654755,0.95,0.862,0,2,Man2a2
0,0.43306401829082075,0.984,0.9,0,2,Etnk1
0,0.18599773816336596,0.944,0.861,0,2,Dlat
0,0.6760581997029134,0.994,0.911,0,2,Mdh2
0,0.27934675438393364,0.923,0.842,0,2,Dlst
0,0.20765740454928583,0.922,0.841,0,2,Ndufv2
0,0.9396116320249392,1,0.922,0,2,Gls
0,0.7969045603272591,0.997,0.922,0,2,Hk1
0,0.43420707850418827,0.971,0.9,0,2,Sdhb
0,0.18340913497712408,0.942,0.878,0,2,Rpn1
0,0.17068293514991684,0.925,0.862,0,2,Adam10
0,0.5551307412197475,0.997,0.941,0,2,Ids
0,0.2635464668138372,0.976,0.925,0,2,Ogdh
0,1.3169695165775277,1,0.954,0,2,Snap25
0,0.49157960003929624,0.995,0.956,0,2,Oxct1
0,0.5874190331115017,1,0.967,0,2,App
0,0.13961855218677321,0.983,0.958,0,2,Uba52
0,0.4662640344942397,0.997,0.973,0,2,Cs
0,0.6126187672765862,1,0.981,0,2,Pgam1
0,0.4112096340809108,0.999,0.98,0,2,Uqcrc1
0,0.7758763975849674,1,0.983,0,2,Mdh1
0,0.1650278148171731,0.978,0.963,0,2,Arhgap5
0,0.3186671540757384,0.998,0.987,0,2,Cox4i1
0,0.3479041641329803,1,0.989,0,2,Ldhb
0,0.26921842784347216,0.999,0.99,0,2,Ckb
0,0.16138632581813273,1,0.993,0,2,Sdha
0,0.12353766261094101,1,0.997,0,2,Tmsb4x
0,0.6015859188177548,1,0.998,0,2,Pkm
0,0.426494348497898,1,1,0,2,Gapdh
0,0.3113909986280019,1,1,0,2,Psap
4.1675543006319996e-293,0.299400874552186,0.438,0.333,2.00042606430336e-290,2,Pla2g12a
8.66071613490929e-285,0.2267113530489221,0.575,0.457,4.157143744756459e-282,2,Ext2
2.6040522850179858e-266,0.14893664365614345,0.787,0.675,1.2499450968086331e-263,2,Gmps
6.706979806751057e-266,0.42727428698377334,0.243,0.168,3.219350307240507e-263,2,Hilpda
1.4740595997128553e-250,0.11437047780479093,0.925,0.868,7.075486078621705e-248,2,Acly
1.070311933984709e-243,0.25878150494087315,0.438,0.341,5.137497283126603e-241,2,Gsr
4.38620652538795e-213,0.5598932423113232,0.136,0.087,2.105379132186216e-210,2,H2az1
4.189889724017192e-185,0.11505697524556946,0.516,0.417,2.0111470675282522e-182,2,Prps2
1.9558395845557842e-170,0.21069110148324466,0.353,0.275,9.388030005867765e-168,2,Abca7
1.1389840546093497e-161,0.21095851549874756,0.4,0.321,5.467123462124879e-159,2,Sphk2
8.250855188751306e-161,0.23195383697539596,0.145,0.098,3.960410490600627e-158,2,Pou3f1
1.8460199662265233e-157,0.3007499132416127,0.25,0.189,8.860895837887311e-155,2,Dgat1
4.969957674680601e-156,0.19146344454709552,0.432,0.352,2.3855796838466886e-153,2,St3gal2
1.1855955575635242e-153,1.0129073007051674,0.348,0.319,5.690858676304916e-151,2,Whrn
1.3225973107380033e-113,0.2819038029192944,0.168,0.125,6.348467091542416e-111,2,Vldlr
4.0378697907592615e-105,0.11036626471856437,0.496,0.419,1.9381774995644455e-102,2,Impdh2
1.0050358558699316e-99,0.10331919322180078,0.541,0.462,4.824172108175671e-97,2,G6pc3
1.2166823964916648e-93,0.11681286106222155,0.738,0.676,5.840075503159991e-91,2,P4ha1
2.700508873603829e-90,0.5393107616618722,0.075,0.05,1.2962442593298379e-87,2,Csgalnact1
5.679117951967651e-84,0.11683644929602766,0.377,0.317,2.725976616944472e-81,2,Alg5
8.221354868833118e-80,0.17781600895958838,0.238,0.193,3.946250337039897e-77,2,Polr1a
9.553160150316184e-80,0.6588972431824045,0.03,0.016,4.585516872151768e-77,2,Il1b
2.3636102775084245e-71,0.6385215303063365,0.034,0.02,1.1345329332040438e-68,2,Mmp9
8.036366454173154e-71,0.7636090028439462,0.034,0.02,3.857455898003114e-68,2,Aldob
1.7485575229298727e-63,0.10953431633759747,0.26,0.217,8.393076110063388e-61,2,Ebp
4.416025162725317e-59,0.1702254812749282,0.201,0.165,2.119692078108152e-56,2,Dad1
1.585702119840713e-57,0.10175895543865576,0.241,0.201,7.611370175235422e-55,2,Cox10
4.754202985118246e-47,0.7200275595506547,0.026,0.016,2.282017432856758e-44,2,Tph2
6.253313940881304e-46,0.3097873333995018,0.201,0.245,3.0015906916230258e-43,2,Tshz2
6.376889329754006e-8,0.16535230568013404,0.053,0.046,3.060906878281923e-5,2,Mif
0,5.217465009770317,0.976,0.145,0,3,Cx3cr1
0,4.734918312349588,0.968,0.16,0,3,Trem2
0,4.689148527145232,0.984,0.187,0,3,C1qa
0,4.643867840065424,0.983,0.192,0,3,C1qc
