gene,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Chil3,0.3676140546120691,-0.10083254659399477,1,1,1
Ext2,0.3677627351548255,-0.34010131792423026,1,1,1
Pfkm,0.3691717969211143,-0.31979707243102773,1,1,1
Ccl12,0.37022721506027145,0.24313294243381622,1,1,1
Tdo2,0.3763670949127394,-0.03726191615660385,1,1,1
rs429358-ALT-228:C,0.3766122408027361,0.7231544323138438,1,1,1
Ganc,0.37948084201578597,0.03167583697173626,1,1,1
Uqcrc1,0.38578913940355924,-0.24301066975456997,1,1,1
Hspg2,0.3858655747127339,0.1788490766713,1,1,1
Gpat4,0.3864426974536306,-0.24648532055865813,1,1,1
Tpsb2,0.3878534306582499,-0.026741051633430768,0.75,1,1
Abca1,0.39262021150564486,-0.036123037475021214,1,1,1
Osr1,0.39418803769461785,0.10830793920492843,1,1,1
Ebp,0.3952227352339156,0.06053839359744062,1,1,1
Gad1,0.395808381446352,-0.38202241120129155,1,1,1
Mgp,0.40095253948836784,0.2736133550553258,1,1,1
Nt5c,0.40194072993030905,-0.22473664801456517,1,1,1
B4galt1,0.40319157596960425,-0.2506526960378266,1,1,1
Gpr34,0.4110793284609547,-0.28727385577784936,1,1,1
Adh1,0.4113506891795616,0.19138532285992937,1,1,1
Ifitm1,0.41458836941960286,0.09820070141088344,1,1,1
Hexb,0.4213315189471039,0.09107605498398375,1,1,1
Vegfa,0.4225902526017883,0.07110039298925619,1,1,1
Tgfbi,0.4229532637760322,-0.20436730679394421,1,1,1
Pnp,0.4257342075975434,-0.42208666997580835,1,1,1
Adamts2,0.4286399904474781,-0.1426162980048442,1,1,1
Aldoc,0.43047737620534476,-0.2587636115572014,1,1,1
Gzmb,0.4327514002370804,-0.30952504941889547,0.75,1,1
Hmgb2,0.4360642650583255,-0.24746054254410987,1,1,1
Car12,0.4395327662825928,-0.3357831228146877,1,1,1
G6pc3,0.4401744400322103,-0.05324512586814922,1,1,1
Ldhb,0.4431862462167465,-0.2298688751550726,1,1,1
Gfap,0.4463684130513651,0.35424000792676313,1,1,1
Cldn11,0.45044240976546984,0.09919028196992485,1,1,1
Rxra,0.4532855382608968,-0.053010484696091376,1,1,1
Hsd17b12,0.45342986475461894,-0.04238283052548519,1,1,1
Gsr,0.45378045752659013,-0.2704853709701267,1,1,1
Cst3,0.45684842537426906,-7.637479687794269e-4,1,1,1
Plpp3,0.4573053547109788,0.15063394690655207,1,1,1
Timp3,0.4635478876359958,-0.0244416481794536,1,1,1
Acsl1,0.46564923159957755,-0.16148386249134417,1,1,1
Polr1a,0.46980952125897796,-0.17391928154202252,1,1,1
Nkg7,0.47111149146801756,-0.20264615887477444,1,1,1
G6pd2,0.47362812407289284,0.04578796347763103,1,1,1
Uba52,0.4805547991545142,0.06654448895706366,1,1,1
Gpx1,0.4825215875638251,-0.05242327761311838,1,1,1
Pkm,0.48542756697239786,-0.20025386013506807,1,1,1
Tecr,0.49725029221829437,-0.2410727691728516,1,1,1
Sdhc,0.499234210723693,-0.22456850847703969,1,1,1
Hbb-bs,0.5052437901342274,-0.4802136820701567,1,1,1
Pank3,0.5061883886391629,-0.23597139648039178,1,1,1
Clec10a,0.5092966154375894,0.07006612980788107,1,1,1
Idh1,0.50970498593029,-0.021722077445561094,1,1,1
Mog,0.5111580424163573,0.13746586764319568,1,1,1
Pdgfra,0.5118234556648782,0.019013399841624423,1,1,1
Plin3,0.513300161784126,0.013525491718456684,1,1,1
Rspo1,0.5145120996835318,-0.24782061981010828,1,1,1
Hibadh,0.5148809577327417,-0.21073886198565228,1,1,1
Kdsr,0.5169822441863843,-0.24976187775306302,1,1,1
Lratd2,0.5177818571160446,-0.11204182283022779,0.75,1,1
Acsl6,0.5282876507358283,-0.2446087956973666,1,1,1
Acta2,0.5283061079014444,-0.28324626724309265,1,1,1
Ppat,0.5284038058317497,-0.1832646072808657,1,1,1
Ccl2,0.5287605486886744,0.31921273517864424,1,1,1
Gpt2,0.5302449977485427,-0.06427922735965774,1,1,1
Sc5d,0.5402404935569209,-0.17618104458925687,1,1,1
Ubc,0.5423682697380521,-0.05366456120938601,1,1,1
Oxct1,0.5511155022431986,-0.05884853705494031,1,1,1
P4ha1,0.5520682062475277,-0.044984253379971584,1,1,1
Elovl1,0.5533734231097076,-0.017161119349204945,1,1,1
Idh2,0.5542586701827406,-0.2236447137523072,1,1,1
Dgat1,0.5586111476827395,-0.22767604421190202,1,1,1
Pla2g7,0.5606431907048592,-0.0012388060124592926,1,1,1
Sst,0.5606664281185065,-0.2478270909489101,1,1,1
Ermn,0.5636550526501385,0.06285336461006885,1,1,1
Slc47a1,0.5656402649548622,0.21129721418381986,1,1,1
Htra1,0.5685768877276576,-0.2651909619167805,1,1,1
Tmx4,0.5734455032868844,-0.21391402766940093,1,1,1
Plin4,0.5784881541131586,0.022397165737875646,1,1,1
